chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,email,phone,lat,lon,snapshot_date
a0M6g00000BqRfN,Jackson Michigan Professionals,Professional Zone,Region 4,,Chapter,Jackson,Michigan,United States,,,43.61979423547148,-84.87961315272521,2026-06-19
a0M6g00000BqRfO,Suncoast Community High School,Primary Zone,Region 3,,Chapter,West Palm Beach,Florida,United States,suncoast.nsbe@gmail.com,561  3466912,27.548104382367946,-82.01488454096885,2026-06-19
a0M6g00000BqRfQ,Kigali Professionals Rwanda,International Zone,Region 4,,Chapter,Kicukiro district,,Rwanda,nsbe.kigalirda.president@gmail.com,250  788958335,,,2026-06-19
a0M6g00000BqRfR,City of San Diego,,,,Chapter,,,United States,,,39.55574062729354,-98.49539549936019,2026-06-19
a0M6g00000BqRfS,El Paso Engineering Excellence NSBE JR,Big Tex Zone,Region 5,,Chapter,El Paso,Texas,United States,elpasoengineeringexcellence@gmail.com,915  2364005,30.87363423611736,-97.51501256469852,2026-06-19
a0M6g00000BqRfT,H. D. Woodson STEM High School,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,clifton.martin@dc.gov,202  7943594,38.960574767936286,-76.78221226683715,2026-06-19
a0M6g00000BqRfW,Project M.A.D.E VII Foundation NSBE JR,Primary Zone,Region 4,,Chapter,Akron,Ohio,United States,projectmadevii.jcheatham@outlook.com,440  2221103,40.04210197503831,-82.51755637846034,2026-06-19
a0M6g00000BqRfX,Thomas Wootton High School NSBE JR,Terror Zone,Region 2,,Chapter,Rockville,Maryland,United States,leslie_l_richardson@mcpsmd.org,301  4047473,39.14732936049888,-77.03818055972653,2026-06-19
a0M6g00000BqRfZ,Sandy Creek NSBE Jr.,Primary Zone,Region 3,,Chapter,Tyrone,Georgia,United States,schsjrnsbe@gmail.com,937  8240826,33.2316751716947,-83.39422992074658,2026-06-19
a0M6g00000BqRfa,Young Engineers of Banneker Prep NSBE JR,New Jersey Zone,Region 1,,Chapter,Willingboro,New Jersey,United States,yep@bbprepcs.com,609  5310158,40.12688843862791,-74.22785542336813,2026-06-19
a0M6g00000BqRfb,McKinney Byrd Academy NSBE Jr,Cajun Zone,Region 5,,Chapter,Shreveport,Louisiana,United States,academymba@yahoo.com,318  5329849,31.13766620120906,-91.79540788196668,2026-06-19
a0M6g00000BqRfc,Class Matters NSBE Jr,OK Zone,Region 5,,Chapter,Oklahoma City,Oklahoma,United States,classmatters2010@gmail.com,,35.90459667353235,-97.02584174495256,2026-06-19
a0M6g00000BqRfd,Westlake Chapter NSBE Jr,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,lewisk8whs@gmail.com,404  4052625,33.25983054207408,-83.77019461752008,2026-06-19
a0M6g00000BqRfe,Charleston Charter School for Math & Science NSBE Jr.,O Zone,Region 2,,Chapter,Charleston,South Carolina,United States,mtemples@charlestonmathscience.org,843  8134174,34.066341465569046,-80.87449325679616,2026-06-19
a0M6g00000BqRff,Sigma Beta Club @ Harrell Budd NSBE Jr.,OK Zone,Region 5,,Chapter,Dallas,Texas,United States,gentlemansigolo@gmail.com,975  5028411,30.855935986657784,-97.62364273434754,2026-06-19
a0M6g00000BqRfg,AMS Knight Riderz NSBE Jr.,O Zone,Region 2,,Chapter,Columbia,South Carolina,United States,lisa.burden@richlandone.org,803  7353439,33.72923694405449,-81.24033112484375,2026-06-19
a0M6g00000BqRfh,National Society of Black Engineer Jr Chapter NSBE Jr.,O Zone,Region 2,,Chapter,Mississippi State,,United States,mls1248@msstate.edu,(662) 213-7167,39.499184339069785,-98.68696494121497,2026-06-19
a0M6g00000BqRfi,CLOSED PERM - Benjamin Banneker Charter Academy of Technology Chapter NSBE Jr.,MO Zone,Region 5,,Chapter,Kansas City,Missouri,United States,nsbejr@bbchartertech.org,816  9269110,38.11940890347224,-92.52252656969276,2026-06-19
a0M6g00000BqRfj,Foothill NSBE Jr.,Northern California Zone,Region 6,,Chapter,Pittsburg,California,United States,dennishansbejr94565@gmail.com,510  5575731,36.273831324595605,-119.53590013502148,2026-06-19
a0M6g00000BqRfl,Faith Academy NSBE Jr.,MO Zone,Region 5,,Chapter,Kansas City,Missouri,United States,,816  4552847,38.62309127052017,-92.41636078020902,2026-06-19
a0M6g00000BqRfm,Hales Franciscan NSBE Jr.,Primary Zone,Region 4,,Chapter,Chicago,Illinois,United States,anthony.daniels-halisi@halesfranciscan.org,773  2858400,40.62247061998239,-88.92045561638008,2026-06-19
a0M6g00000BqRfn,McNeel NSBE: Engineering at the HOME of the Lancers NSBE Jr.,Primary Zone,Region 4,,Chapter,Beloit,Wisconsin,United States,dolsen@sdb.k12.wi.us,608  3613838,44.00676143922264,-89.86590493698112,2026-06-19
a0M6g00000BqRfo,Central Academy of Excellence NSBE Jr.,MO Zone,Region 5,,Chapter,Kansas City,Missouri,United States,lallen@kcpublicschools.org,816  4182003,38.59125179885079,-92.51730724449055,2026-06-19
a0M6g00000BqRfp,Vidya Gawade Professionals,Primary Zone,Region 1,,Chapter,,,United States,vgawade@ptechnyc.org,718  2211593,39.83340489110743,-98.23525786684989,2026-06-19
a0M6g00000BqRfr,Phyllis Ruth Miller Elementary Greater Miami Links-Nsbe Jr.,Primary Zone,Region 3,,Chapter,Miami,Florida,United States,info@greatermiamilinksinc.org,786  2665521,27.41908432331334,-82.02517713867172,2026-06-19
a0M6g00000BqRfs,South Early College Engineers Nsbe Jr.,Big Tex Zone,Region 5,,Chapter,Houston,Texas,United States,southearlyrobo@gmail.com,832  3686816,31.399646207351356,-97.50421381610609,2026-06-19
a0M6g00000BqRft,Kappa Alpha Psi Guide Right- Region 1,Metro/LI Zone,Region 1,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,202  6433392,37.50817398286296,-77.89185646017214,2026-06-19
a0M6g00000BqRfu,Kappa Alpha Psi Guide Right- Region 3,Primary Zone,Region 3,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,(20264) 600-0000,38.035603210089384,-78.14462771082204,2026-06-19
a0M6g00000BqRfv,Kappa Alpha Psi Guide Right- Region 2,Danger Zone,Region 2,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,202  6133392,37.85459142090253,-78.32873696594939,2026-06-19
a0M6g00000BqRfw,Kappa Alpha Psi Guide Right- Region 4,PCI Zone,Region 4,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,202  6433392,37.4547007874604,-78.1037706737764,2026-06-19
a0M6g00000BqRfx,Kappa Alpha Psi Guide Right- Region 5,PCI Zone,Region 4,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,202  6433392,37.62566563524194,-78.05543326733775,2026-06-19
a0M6g00000BqRfy,Kappa Alpha Psi Guide Right- Region 6,At-Large,Region 6,,Chapter,Alexandria,Virginia,United States,marlon.ridley@gmail.com,202  6433392,38.004708623789824,-78.50725561925994,2026-06-19
a0M6g00000BqRfz,Fairfax Lions Nsbe Jr.,Northern California Zone,Region 6,,Chapter,Los Angeles,California,United States,mysmstfax@gmail.com,323  3701200,36.18320264228001,-119.8696676222192,2026-06-19
a0M6g00000BqRg0,"Cornerstone Schools of Washington, DC Inc. Nsbe Jr.",Comfort Zone,Region 2,,Chapter,Washington,District of Columbia,United States,,202  5750027,39.15915994853266,-77.19925184540672,2026-06-19
a0M6g00000BqRg1,Baltimore LINKS-NSBE Jr. Chapter,Comfort Zone,Region 2,,Chapter,BALTIMORE,Maryland,United States,cwrightbrown@yahoo.com,677  9741,39.14148509326479,-76.76462241193727,2026-06-19
a0M6g00000BqRg2,Pennsbury High School Nsbe Jr.,Comfort Zone,Region 2,,Chapter,Fairless Hills,Pennsylvania,United States,,215  9497680,40.51806855004148,-77.08542046548014,2026-06-19
a0M6g00000BqRg3,"Ramsay High School, LINKS-NSBE Jr. Chapter",Primary Zone,Region 3,,Chapter,Hoover,Alabama,United States,,(205) 790-0411,32.964709744300805,-86.74427354327642,2026-06-19
a0M6g00000BqRg4,SOCIT: Students of Color in Technology NSBE Jr.,Rocky Mountain Zone,Region 6,,Chapter,Denver,Colorado,United States,socit.advisor@gmail.com,720  2794709,39.24070656602933,-104.97271204680494,2026-06-19
a0M6g00000BqRg5,Kornblum School NSBE Jr.,Northern California Zone,Region 6,,Chapter,Hawthorne,California,United States,ljones@hawthorne.k12.ca.us,,36.05969367153056,-119.67135586368012,2026-06-19
a0M6g00000BqRg6,University of South Africa,,,,Chapter,,,United States,,,39.48702891455885,-98.37228001058273,2026-06-19
a0M6g00000BqRg7,C. F. Vigor High School NSBE Jr.,Primary Zone,Region 3,,Chapter,Mobile,Alabama,United States,vigor.nsbejr@gmail.com,251  2213045,32.820832046932196,-86.8555569987476,2026-06-19
a0M6g00000BqRg8,Bourgogne Professionals,International Zone,Region 2,,Chapter,Bourgogne,,France,skylar_laham@etu.u-bourgogne.fr,,,,2026-06-19
a0M6g00000BqRg9,Barack Obama School Of Leadership,Primary Zone,Region 4,,Chapter,Chicago Heights,Illinois,United States,,708  6689100,40.06530737416258,-88.71337750482722,2026-06-19
a0M6g00000BqRgB,Suny Maritime Collegiate,Primary Zone,Region 1,,Chapter,Bronx,New York,United States,nsbemaritime@gmail.com,,42.09223106802839,-74.82024388125355,2026-06-19
a0M6g00000BqRgC,SJAC Kappa League Nsbe Jr.,Primary Zone,Region 3,,Chapter,Jonesboro,Georgia,United States,claude3klub1911@yahoo.com,,32.795180909457706,-83.31998925932128,2026-06-19
a0M6g00000BqRgD,Colorado College,Rocky Mountain Zone,Region 6,,Chapter,Colorado Springs,Colorado,United States,peter.daring@coloradocollege.edu,770  8668318,38.834720233275284,-105.52142460497036,2026-06-19
a0M6g00000BqRgF,Highland Park Renaissance Academy,,,,Chapter,,,United States,,,40.079588002390395,-98.29069207910064,2026-06-19
a0M6g00000BqRgG,Ashanti NSBE Jr.,Primary Zone,Region 1,,Chapter,Brooklyn,New York,United States,kkwateng@schools.nyc.gov,718  7973702,41.96422918526631,-74.96919037827763,2026-06-19
a0M6g00000BqRgI,East Bay Collegiate chapter,Northern California Zone,Region 6,,Chapter,Hayward,California,United States,aainstem@gmail.com,720  5192135,36.27964943319398,-119.41670798633244,2026-06-19
a0M6g00000BqRgJ,Hillside High School NSBE Jr.,Comfort Zone,Region 2,,Chapter,Durham,North Carolina,United States,hhsnsbe@gmail.com,919  3584165,35.54540288652611,-79.7945053592054,2026-06-19
a0M6g00000BqRgK,"University of Rwanda, College of Science and Technology, (UR-CST) Kigali Chapter",International Zone,Region 4,,Chapter,Kigali,,Rwanda,nsbe.ur.cst@gmail.com,250  784890806,,,2026-06-19
a0M6g00000BqRgL,VBM Baltimore NSBE Jr.,Comfort Zone,Region 2,,Chapter,Washington,District of Columbia,United States,ariana.stowe@tmcf.org,301  8300479,39.066639487363815,-76.86502181634303,2026-06-19
a0M6g00000BqRgM,VBM Mississippi NSBE Jr.,Primary Zone,Region 3,,Chapter,Vicksburg,Mississippi,United States,terrance.burks@tmcf.org,646  9571190,32.939718091018264,-89.62974232695093,2026-06-19
a0M6g00000BqRgN,Albemarle County Public School System NSBE Jr.,Danger Zone,Region 2,,Chapter,Charlottesville,Virginia,United States,,,37.492567567763345,-77.88718669638537,2026-06-19
a0M6g00000BqRgO,Pasadena City College,Southern California Zone,Region 6,,Chapter,Pasadena,California,United States,nsbepcc@gmail.com,818  2926078,36.37210377752472,-119.47289579492715,2026-06-19
a0M6g00000BqRgP,South Carolina Governor's School for Science and Mathematics NSBE Jr.,Comfort Zone,Region 2,,Chapter,Hartsville,South Carolina,United States,staples@gssm.k12.sc.us,309  3930,33.576795734012514,-81.15192884304301,2026-06-19
a0M6g00000BqRgQ,Harvard College,New England Zone,Region 1,,Chapter,,,United States,,,39.99882025557535,-98.91330193379264,2026-06-19
a0M6g00000BqRgR,Alcorn Middle School,,,,Chapter,,,United States,,,40.16375724359509,-98.66549872375101,2026-06-19
a0M6g00000BqRgS,GSSM NSBE Jr.,Comfort Zone,Region 2,,Chapter,Florence,South Carolina,United States,pci@nsbeflorenceprofessionals.org,843  4684710,34.01041077358358,-80.67370723805837,2026-06-19
a0M6g00000BqRgT,University of Washington Bothell,Rocky Mountain Zone,Region 6,,Chapter,Bothell,Washington,United States,rkassala@uw.edu,425  3299926,47.32714292170506,-121.61710125798024,2026-06-19
a0M6g00000BqRgU,Gaithersburg High School NSBE Jr.,Comfort Zone,Region 2,,Chapter,Gaithersburg,Maryland,United States,jjgarrant11@gmail.com,240  720,39.14006479022878,-76.74540843837636,2026-06-19
a0M6g00000BqRgV,The Collin County Chapter of Texas NSBE Jr.,Big Tex Zone,Region 5,,Chapter,Dallas,Texas,United States,kburnett57@yahoo.com,,30.99088498433736,-97.49221867089261,2026-06-19
a0M6g00000BqRgW,The Dogwood City (GA) NSBE Jr. Chapter of The Links Inc.,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,kaiwilliams.slaton@gmail.com,404  2814674,33.345385958696546,-83.66572582036139,2026-06-19
a0M6g00000BqRgX,Lancaster ISD NSBE Jr.,Big Tex Zone,Region 5,,Chapter,Lancaster,Texas,United States,,972  2181426,30.842206526525445,-97.64941681198191,2026-06-19
a0M6g00000BqRgY,Jovon Cheatham NSBE Jr.,At-Large,Region 4,,Chapter,Akron,Ohio,United States,projectmadevii.jcheatham@outlook.com,440  2221103,40.31465788781518,-83.02313891488164,2026-06-19
a0M6g00000BqRgZ,Christopher Newport University,O Zone,Region 2,,Chapter,Newport News,Virginia,United States,,703  4313760,37.53334705038819,-78.04077454862443,2026-06-19
a0M6g00000BqRga,Manhattan Collegiate Chapter of NSBE,New England Zone,Region 1,,Chapter,Bronx,New York,United States,mcnsbe@gmail.com,718  8627147,42.05336042794623,-74.62962212570095,2026-06-19
a0M6g00000BqRgc,Consolidated Nuclear Security (CNS),At-Large,Region 3,,Chapter,Spring City,Tennessee,United States,renee.harper@cns.doe.gov,865  5748072,35.56836272175102,-86.97309784642663,2026-06-19
a0M6g00000BqRgd,Titan Chapter - St. Petersburg College,At-Large,Region 3,,Chapter,Saint Petersburg,Florida,United States,tillman.adrian@spcollege.edu,727  3414362,27.943732194100182,-81.4200577636575,2026-06-19
a0M6g00000BqRge,Penn Upward Bound Math Science NSBE Jr.,Danger Zone,Region 2,,Chapter,Philadelphia,Pennsylvania,United States,edwardhm@upenn.edu,215  7460574,40.435431349810045,-77.41829332884816,2026-06-19
a0M6g00000BqRgf,Dream Academy Philadelphia NSBE Jr.,International Zone,Region 2,,Chapter,Philadelphia,Pennsylvania,United States,mwilliams@usdreamacademy.org,215  3391090,40.37078829440976,-77.19434638904345,2026-06-19
a0M6g00000BqRgh,Twenty-First Century NSBE Jr.,At-Large,Region 4,,Chapter,Gary,Indiana,United States,,219  8887130,39.82731764887274,-86.42667011210183,2026-06-19
a0M6g00000BqRgi,Northern Arizona University,Northern California Zone,Region 6,,Chapter,Flagstaff,Arizona,United States,nsbe@nau.edu,818  4372067,33.411380181892596,-111.4441770617716,2026-06-19
a0M6g00000BqRgj,College Prep Program NSBE Jr.,Big Tex Zone,Region 5,,Chapter,Fort Worth,Texas,United States,contact@ieexcellence.org,817  3432874,31.37601964334493,-97.45669755947314,2026-06-19
a0M6g00000BqRgk,Boys and Girls Club (All Star Imagination) NSBE Jr.,At-Large,Region 4,,Chapter,Fort Wayne,Indiana,United States,juelstam@gmail.com,240  8389761,39.84628058964003,-86.53079354817928,2026-06-19
a0M6g00000BqRgl,The Greater Gwinnet NSBE Jr.,Professional Zone,Region 3,,Chapter,Snellville,Georgia,United States,themcf2016@gmail.com,470  8659264,32.867324403384714,-83.78673223529782,2026-06-19
a0M6g00000BqRgm,North Alabama Center for Educational Excellence NSBE Jr.,End Zone,Region 3,,Chapter,Huntsville,Alabama,United States,edavis4139@aol.com,256  3724606,32.992033486825065,-86.52743244191477,2026-06-19
a0M6g00000BqRgn,NSBE Anne Arundel County,Terror Zone,Region 2,,Chapter,Annapolis,Maryland,United States,dgrant1518@yahoo.com,202  4809107,39.345095297496506,-76.46290297422446,2026-06-19
a0M6g00000BqRgo,U.S. Dream Academy NSBE Jr.,Primary Zone,Region 2,,Chapter,Baltimore,Maryland,United States,dbarnes@usdreamacademy.org,443  2034993,39.40160267817318,-76.4850016070624,2026-06-19
a0M6g00000BqRgp,Southern MD Future Engineers - A Links NSBE Jr. Chapter,Danger Zone,Region 2,,Chapter,Bryans Road,Maryland,United States,southernmdchain@linksinc.org,443  6949595,38.76422149835202,-77.05564552485053,2026-06-19
a0M6g00000BqRgq,Reid Temple Christian Academy,Danger Zone,Region 3,,Chapter,Glenn Dale,Maryland,United States,ddais@reidtempleacademy.com,301  8606570,38.92707256853323,-76.76507222215487,2026-06-19
a0M6g00000BqRgs,Dover Delaware Chapter- Links NSBE Jr.,Danger Zone,Region 2,,Chapter,Dover,Delaware,United States,linksachievers@comcast.net,302  6972887,39.03640752209383,-75.26508312953851,2026-06-19
a0M6g00000BqRgt,STEM Scholars- Pine Bluff,OK Zone,Region 5,,Chapter,Pine Bluff,Arkansas,United States,tikeldavis@yahoo.com,870  9397489,35.05143332535412,-92.34346791838847,2026-06-19
a0M6g00000BqRgu,Montana Tech,Northwest Zone,Region 6,,Chapter,Butte,Montana,United States,nsbemontanatech@gmail.com,334  5522577,46.68764292635711,-110.62707416791986,2026-06-19
a0M6g00000BqRgv,ACHS STEM Nation NSBE Jr.,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,mming@achsdc.org,301  7931245,38.65965641748758,-76.78046378954363,2026-06-19
a0M6g00000BqRgw,US Dream Academy - Houston NSBE Jr,Big Tex Zone,Region 5,,Chapter,Houston,Texas,United States,dbhakta@usdreamacademy.org,410  7727143,31.113446502042855,-97.39887040073626,2026-06-19
a0M6g00000BqRgy,PCSS 2 NSBE Jr.,New England Zone,Region 1,,Chapter,Saugus,Massachusetts,United States,pcss2.nsbe@gmail.com,781  6663907,42.087394004037016,-71.62022915403821,2026-06-19
a0M6g00000BqRgz,WJ Keenan Project REAL NSBE Jr.,Comfort Zone,Region 2,,Chapter,Columbia,South Carolina,United States,wjk.sci@gmail.com,803  7147559,33.79029047509857,-80.76299651977918,2026-06-19
a0M6g00000BqRh0,Central MS Professionals Chapter,Professional Zone,Region 3,,Chapter,Canton,Mississippi,United States,nsbecentralms@gmail.com,989  9281459,32.9322930913722,-89.88392653074018,2026-06-19
a0M6g00000BqRh1,Cedar Hill Collegiate NSBE Jr,Big Tex Zone,Region 5,,Chapter,Cedar Hill,Texas,United States,eric@primestarconstruction.com,972  2175583,31.36356419971667,-97.82900226378942,2026-06-19
a0M6g00000BqRh2,Toledo NSBE Professionals,Primary Zone,Region 4,,Chapter,Toledo,Ohio,United States,knelson06@aol.com,419  3675400,40.66606845769654,-83.04463804804513,2026-06-19
a0M6g00000BqRh3,Palatka NSBE JR,Primary Zone,Region 3,,Chapter,San Bernardino,California,United States,palatkapal@gmail.com,386  546001,35.951380867805916,-119.43902902475243,2026-06-19
a0M6g00000BqRh4,NOVA-Leesburg NSBE Jr.,Danger Zone,Region 2,,Chapter,Leesburg,Virginia,United States,sross@tykefoundation.org,703  7797467,37.54498145064226,-78.23047044808303,2026-06-19
a0M6g00000BqRh5,NSBE Salt Lake Professionals,Southwest Zone,Region 6,,Chapter,Salt Lake City,Utah,United States,simbarashe.maponga@gs.com,801  7416356,40.11493350996089,-112.04075271888375,2026-06-19
a0M6g00000BqRh6,(CAC) Kappa Alpha Psi Guide Right- Region 4 NSBE Jr.,PCI Zone,Region 4,,Chapter,Naperville,Illinois,United States,jdawan@wideopenwest.com,,40.49662864093519,-88.74020274541846,2026-06-19
a0M6g00000BqRh7,Connecticut Fairfield and New Haven Supporters (CT-FANS) Professionals,New England Zone,Region 1,,Chapter,Stratford,Connecticut,United States,nsbectfans@gmail.com,,41.8599845978989,-72.8678454979844,2026-06-19
a0M6g00000BqRh8,Vaughn College of Aeronautics and Technology,Metro/LI Zone,Region 1,,Chapter,Flushing,New York,United States,vcat.nsbe@vaughn.edu,(609 ) 251-9292,42.18732127600147,-75.12416651729406,2026-06-19
a0M6g00000BqRh9,Lockhart Elementary NSBE Jr.,Big Tex Zone,Region 5,,Chapter,Houston,Texas,United States,djacks14@houstonisd.org,713  9421950,30.875844551085102,-97.80058315600365,2026-06-19
a0M6g00000BqRhB,100 Boys of Code Inc. NSBE Jr.,Primary Zone,Region 3,,Chapter,McDonough,Georgia,United States,info@100boysofcode.org,678  6122789,33.34863230756526,-83.3714818199761,2026-06-19
